0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
33.0,0.48484848484848486,9.055282435501294,532.0,88.28936266221396,10141.690725761542,1260.074555505717,78.06520119191855,55.57644052889808,10141.690725761542,1260.074555505717,78.06520119191855,55.57644052889808,-393.0399279958424,-408.6309650667093,-14.59658632690267,-10.483012297385955,-17160.553705909173,-1321.2015970230739,-258.6546347545638,-83.15506143822978,17835.797696924532,7643.3796065893885,629.726394513482,232.37414309863163,0.058737531838631604,2.1660622192638246,1.6421392884656525,1.3979844193974,9.055282435501294,9.055282435501294,9.055282435501294,9.055282435501294,9.055282435501294,7.238679757179701
33.0,0.48484848484848486,9.714245517666102,840.0,88.8330225711145,10042.512505190538,1182.6247068062894,71.690074429491,52.397199831161345,10042.512505190538,1182.6247068062894,71.690074429491,52.397199831161345,-173.7384109148112,-350.0232277419349,-14.814216773470338,-7.678338684097358,-17153.9463625318,-1170.0751987412207,-311.39243043538767,-124.36095957203929,17905.186110184048,8789.617531685588,481.49057941528133,227.51343960928378,0.04839725482067286,2.724633532248436,1.1571445806710685,1.2462963327477674,9.714245517666102,9.714245517666102,9.714245517666102,9.714245517666102,9.714245517666102,7.288360583611684
54.0,0.25925925925925924,9.063395081288515,535.0,216.35800142378687,2842605.490737136,82221.10649993003,23423.096839813756,799.8712406416836,2842605.490737136,82221.10649993003,23423.096839813756,799.8712406416836,-988002.9452577756,-16147.393067972345,-4205.557202755317,286.9135154852071,-1302910.8847353936,-689194.8241451835,-40988.46341020951,-3118.7373817880025,32016409.923800133,726420.0166987668,176520.8226305702,5378.449308147889,5.467610615875296,2.1729762582641032,5.752218637321508,0.05228085788540857,9.063395081288515,9.063395081288515,9.063395081288515,9.063395081288515,9.063395081288515,2.898151827630811
54.0,0.25925925925925924,9.082149041353933,542.0,215.23844071629307,2932810.2472116244,66063.80358960397,12885.419517059867,687.1088921679328,2932810.2472116244,66063.80358960397,12885.419517059867,687.1088921679328,-1006872.4818332817,-20767.129098231628,-1636.5744908249367,219.74177682549652,-1299890.6501517803,-379573.71711367316,-29151.354250353877,-2605.0460710104444,32024435.939440906,540274.8627339805,110510.50243636637,2748.0344079851384,5.528575306396246,3.0098231528582757,5.1099806099349765,-0.8545136549296976,9.082149041353933,9.082149041353933,9.082149041353933,9.082149041353933,9.082149041353933,2.7770581246216453
54.0,0.25925925925925924,9.805743872151794,895.0,221.36920692421108,2416176.591571931,70900.58398295609,22927.950501795036,886.7126016885779,2416176.591571931,70900.58398295609,22927.950501795036,886.7126016885779,-805378.2321158331,14598.350945360478,-3487.897310951395,262.3630989555306,-1120681.2925170409,-647384.7596480927,-75880.1363397613,-4147.303242955353,32196112.288439,807607.8305256815,175185.5923081274,7946.526245214594,6.730064854395822,-1.4973900081056761,5.061202907640253,0.44165596550885405,9.805743872151794,9.805743872151794,9.805743872151794,9.805743872151794,9.805743872151794,3.0193786582366178
5.0,0.0,9.54496443278934,747.0,36.28122239136863,23.583852890153285,12.835038461403636,5.497745272228412,4.544100435952957,23.583852890153285,12.835038461403636,5.497745272228412,4.544100435952957,2.3625200623311993,-0.09041122225768436,-0.43365610428192136,0.15830359016294868,-49.210631933014554,-30.936817509060575,-13.575938244357499,-16.001589364589492,49.75482033820828,36.755220016661234,17.22405073943045,19.15218086117309,-0.06755886827476774,0.158058824299569,0.5206190239606022,-0.13707745424944137,9.54496443278934,9.54496443278934,9.54496443278934,9.54496443278934,9.54496443278934,9.420440269457808
438.0,0.9703196347031964,9.317412613764866,638.0,68.57378047473752,4939.899558347312,229.80659671713636,47.65731385126319,6.101403102030897,4939.899558347312,229.80659671713636,47.65731385126319,6.101403102030897,-47.1958218612348,-43.85705328215851,-7.079908689313555,-0.9468134194313826,-8596.878718039528,-365.57068195118785,-131.85177357096381,-11.113708342736041,8735.130397615505,923.418710757001,296.49322070449676,14.944481074133355,0.009202760758148087,1.1121381123656826,1.7706176992483402,0.5607431850033727,9.317412613764866,9.317412613764866,9.317412613764866,9.317412613764866,9.317412613764866,8.098347903411222
33.0,0.48484848484848486,9.011227255423215,516.0,87.99439582998109,9945.96253914758,1263.6997650977523,82.70367990092406,58.3938754124897,9945.96253914758,1263.6997650977523,82.70367990092406,58.3938754124897,827.9570199965765,-433.0634185168188,-16.527165688530594,-9.442841570476215,-17120.77047185181,-1318.4170876600542,-263.81015392947614,-120.4978410554482,17322.682320053103,8194.100611081041,375.26604998963813,244.86610870459128,-0.062150645682849635,2.566527455697182,0.7704972065455166,0.9665990595279336,9.011227255423215,9.011227255423215,9.011227255423215,9.011227255423215,9.011227255423215,7.271950175836929
33.0,0.48484848484848486,9.663558104217229,811.0,88.88734302323336,10017.247364451094,1106.3567240348186,70.2373750950983,54.645403332063,10017.247364451094,1106.3567240348186,70.2373750950983,54.645403332063,-361.28600008567446,-330.96582327590664,-14.527885402652386,-7.50837924578971,-16831.476439321235,-1245.4468292918061,-257.4260329058703,-139.07826242710522,18139.409392454545,7110.2217559668725,454.2505437928698,204.9954136884935,0.10954729543507657,2.173186065659972,1.0312017506195512,0.8832674100076624,9.663558104217229,9.663558104217229,9.663558104217229,9.663558104217229,9.663558104217229,7.419440546980043
33.0,0.48484848484848486,9.90237511448614,957.0,90.21032702014682,10268.600069701415,1243.3776506678853,79.69940396219808,52.63550596437477,10268.600069701415,1243.3776506678853,79.69940396219808,52.63550596437477,-732.9037105896556,-411.69442533475063,-13.224955644799184,-9.401177923747493,-16842.561834600503,-1343.836048704126,-253.60322487529055,-113.3000929645833,18199.66614835014,7828.283228540205,661.8440511582952,221.6406864341525,0.11865064321220868,2.348933248325208,1.3382312360791315,1.1566338774847171,9.90237511448614,9.90237511448614,9.90237511448614,9.90237511448614,9.90237511448614,7.432342819942845
33.0,0.48484848484848486,9.245552706255674,607.0,88.67753782234088,9982.441514226002,1264.631779007874,74.59389173297332,52.76059020147898,9982.441514226002,1264.631779007874,74.59389173297332,52.76059020147898,734.4660444023151,-380.19181085652684,-15.90423051223768,-7.5860252400137345,-17196.427382768936,-1327.7477457166533,-273.757703596146,-131.40535273864202,17729.367099091225,8033.342312317333,381.0435404049022,193.67785934245592,-0.0265075009711776,2.5014824829604083,1.0630937782448464,0.8767219980691876,9.245552706255674,9.245552706255674,9.245552706255674,9.245552706255674,9.245552706255674,7.253659989400185
33.0,0.48484848484848486,9.870364719583508,936.0,88.87925327965954,10048.274545003023,1115.0432965382213,73.20225406336368,51.371979061377296,10048.274545003023,1115.0432965382213,73.20225406336368,51.371979061377296,194.2377584129975,-379.638308404868,-18.331138722845417,-8.673724785587643,-17217.392390929606,-1080.527244267636,-347.6012806654723,-198.32610273149973,17743.63637540341,7580.181079353662,655.2689810845726,204.97599783776272,-0.0031738073761355535,2.7310102452812988,1.7372745420158857,1.207491403368166,9.870364719583508,9.870364719583508,9.870364719583508,9.870364719583508,9.870364719583508,7.167764137772378
33.0,0.48484848484848486,9.717676423066473,842.0,87.48105999143529,10175.810447742948,837.2129685718891,69.38192612098413,48.87566465927639,10175.810447742948,837.2129685718891,69.38192612098413,48.87566465927639,-324.4622372260074,-274.4538597883063,-17.343544794467164,-8.164795176579469,-16961.04537831982,-826.8439452007306,-192.58290629354946,-231.88706312774445,17982.820287538627,6487.954195895561,510.64754675693985,323.53884695258455,0.041111639917303634,2.3217323529925733,1.603799923476484,0.9412203334692498,9.717676423066473,9.717676423066473,9.717676423066473,9.717676423066473,9.717676423066473,7.080175063129315
33.0,0.48484848484848486,9.219168520462071,596.0,88.38774779696875,9533.827898806574,1214.458133367464,84.88589774071198,49.50245250026122,9533.827898806574,1214.458133367464,84.88589774071198,49.50245250026122,-225.54932965402685,-327.38517033878475,-16.500139910014845,-9.521664141352495,-15750.26347601009,-1460.4344201147292,-284.26590673902825,-114.16893494564486,19251.510949249012,7585.932094998755,718.2998376346961,209.5481072122565,0.20816598061295014,2.412736599761152,2.234174760869735,1.2613713553836028,9.219168520462071,9.219168520462071,9.219168520462071,9.219168520462071,9.219168520462071,7.308638492226425
33.0,0.48484848484848486,9.824958740528656,907.0,89.747567694572,9971.220261666467,1065.7298728020855,85.09349735523067,53.17351001644612,9971.220261666467,1065.7298728020855,85.09349735523067,53.17351001644612,-418.47424683575525,-326.13172427043133,-18.01803627838637,-11.755949699334268,-17243.436714746298,-1148.402684640258,-537.4745172788021,-120.06518701756175,17675.499776950455,6758.99226354075,654.7037315078677,210.61594226209735,0.04203213294919558,2.295623911720534,0.9440992935646931,1.2329198941102164,9.824958740528656,9.824958740528656,9.824958740528656,9.824958740528656,9.824958740528656,7.334723025263597
33.0,0.48484848484848486,9.038918989292297,526.0,87.83458404571745,9684.836858320261,1330.4587054378383,84.75589578995557,57.08723473801143,9684.836858320261,1330.4587054378383,84.75589578995557,57.08723473801143,-379.8421595457805,-390.01617883326855,-11.130138746968964,-10.347005067295253,-16660.17625787269,-1259.5265569501082,-300.6590521966498,-138.33574572696037,18216.584089835844,8316.694076978332,705.3175933820673,222.65520597125393,0.09278710789521824,3.0132334302812027,1.6405247575820476,1.0003978280348798,9.038918989292297,9.038918989292297,9.038918989292297,9.038918989292297,9.038918989292297,7.187362410202618
33.0,0.48484848484848486,9.76321236681425,869.0,87.85619246846197,9963.820031479107,918.7677908473393,69.39730698245238,47.92743965435997,9963.820031479107,918.7677908473393,69.39730698245238,47.92743965435997,59.63963221735892,-245.10540120350015,-17.01221712715062,-4.355686944507284,-17464.93867772375,-983.3312425672106,-227.44995009498453,-171.1894523781546,17579.557608816307,7248.789313645242,350.73329519699155,208.8463164594643,-0.015652105478181494,2.75817612428961,1.0678997302158486,0.7708683483026386,9.76321236681425,9.76321236681425,9.76321236681425,9.76321236681425,9.76321236681425,7.2213212505239674
33.0,0.48484848484848486,9.055282435501294,532.0,89.18419578400677,10141.360084031832,1240.9168484827148,77.41363520702846,56.68955309972996,10141.360084031832,1240.9168484827148,77.41363520702846,56.68955309972996,421.2011629545139,-377.8788858152267,18.666485248407138,-12.242654408107375,-17285.623971851503,-1255.0081628903788,-309.10980684317263,-93.75970694082004,17711.29597316634,8245.085279504243,330.85819776942077,236.93393246205486,-0.010240025175730708,2.6566575127889878,-0.963432285102964,1.3307963665841493,9.055282435501294,9.055282435501294,9.055282435501294,9.055282435501294,9.055282435501294,7.224674724612445
33.0,0.48484848484848486,9.714245517666102,840.0,88.94913481702741,9665.579709462174,1176.2286195224096,80.04321150505301,53.34541767399026,9665.579709462174,1176.2286195224096,80.04321150505301,53.34541767399026,-686.8529939231908,-321.70266931634796,17.51822485617133,-9.822598876463658,-17201.768869465894,-1151.741296626633,-484.7628830798394,-92.23161246352856,17739.10127558432,8754.321981447598,606.568015470518,220.32284391453416,0.04965113493018184,2.812064404423914,0.15097101724558193,1.2875162053759495,9.714245517666102,9.714245517666102,9.714245517666102,9.714245517666102,9.714245517666102,7.407431903254151
281.0,0.5231316725978647,9.296033415212667,630.0,269.4844089450054,3519.2002306523327,894.9891910308141,161.10689720980022,112.68323078619774,3519.2002306523327,894.9891910308141,161.10689720980022,112.68323078619774,-927.1113060559278,-383.2524316592736,23.75113927517041,-3.286873379863879,-2705.188715141951,-748.8127516680184,-429.5783786286408,-457.57807373400954,23883.330910733934,3173.5576076764983,1149.7356420936492,799.0809720595125,2.655844579496695,1.898143032244951,1.9801475132764155,0.8146120531481114,9.296033415212667,9.296033415212667,9.296033415212667,9.296033415212667,9.296033415212667,2.578308138176955
5.0,0.0,9.54496443278934,747.0,36.19458813770747,23.07498337695583,13.343767364927963,5.4996456581191255,4.604160298575198,23.07498337695583,13.343767364927963,5.4996456581191255,4.604160298575198,1.1494859667219233,-0.8568815931110815,-0.5325465853983972,0.0411541091292173,-45.340721546653334,-32.41337415686338,-16.090689956304928,-15.54372994385573,48.91482938043247,39.32536789359105,17.808689476317397,15.761829216333963,-0.04741171038470192,0.2605283480469986,0.38612988186050334,-0.2018203305774897,9.54496443278934,9.54496443278934,9.54496443278934,9.54496443278934,9.54496443278934,9.410741323677572
430.0,0.9697674418604652,9.317412613764866,638.0,68.83498441901786,4928.409629478997,231.33600645990248,50.17884116951307,6.2258988404768605,4928.409629478997,231.33600645990248,50.17884116951307,6.2258988404768605,49.19611885757935,-49.451700581420724,-3.8101573762029712,-0.7945740399880707,-8470.859084619531,-368.675895547394,-133.5466326572249,-12.002762017069589,8865.187723105066,861.9257943708421,237.86019993432583,14.227115811806934,0.05135654590461099,0.8766519131976693,1.5640095785727277,0.46459619008930236,9.317412613764866,9.317412613764866,9.317412613764866,9.317412613764866,9.317412613764866,8.1638714905092
33.0,0.48484848484848486,9.011227255423215,516.0,88.00248949726435,10117.357956230617,1210.3027328476485,85.32917762560842,53.64180547402329,10117.357956230617,1210.3027328476485,85.32917762560842,53.64180547402329,-228.0709599071194,-407.35514142357414,-15.968134857564365,-8.0459472205258,-16796.721088104772,-1274.157415362981,-229.52586072120258,-106.93622960671885,18162.61676049121,8010.7886108670045,812.0406799731547,215.51929161162187,0.057751015251542644,2.5363883818771806,2.3885786107185485,1.2701764466038308,9.011227255423215,9.011227255423215,9.011227255423215,9.011227255423215,9.011227255423215,7.153601790067753
33.0,0.48484848484848486,9.663558104217229,811.0,89.00328840032353,10198.612542233941,1190.0134227869157,67.81518178134841,52.42339422714241,10198.612542233941,1190.0134227869157,67.81518178134841,52.42339422714241,333.9834573832857,-371.954793836822,10.491720689562655,-8.94426653457602,-17447.419494924234,-1308.3668170568324,-326.79746725351777,-109.91454957581317,17548.589148329556,7612.705516042908,488.1335191398549,314.71864275674574,-0.03136387560644511,2.571041824654571,-0.47527573044165833,1.3930109463922864,9.663558104217229,9.663558104217229,9.663558104217229,9.663558104217229,9.663558104217229,7.27597637558021
33.0,0.48484848484848486,9.90237511448614,957.0,90.62671420526166,10678.914371915878,1283.0168340509292,77.70280504532633,52.97225572533723,10678.914371915878,1283.0168340509292,77.70280504532633,52.97225572533723,-722.0171461648637,-387.42992048853114,-14.859382834846356,-11.4072673220692,-16820.77610836006,-1345.84447282038,-353.8948170198029,-92.79663961533723,18230.89729628149,6932.825439525313,361.173859790444,317.23327993857004,0.12737517485584052,2.1512206650410217,1.037202274110975,1.4369372462984598,9.90237511448614,9.90237511448614,9.90237511448614,9.90237511448614,9.90237511448614,7.426759077912857
33.0,0.48484848484848486,9.245552706255674,607.0,88.4446866828219,10344.623327973459,1257.885705624725,75.15552998971202,51.57831206212829,10344.623327973459,1257.885705624725,75.15552998971202,51.57831206212829,540.9007595289697,-355.182756838877,19.026289524111288,-9.711226385409661,-17015.051808144904,-1241.2430471189023,-313.53111753741956,-100.57075245115767,17996.718954429125,7882.859265457566,584.6608313634717,206.6162934174433,0.015172102845238246,2.9021202021562695,-0.1704701387902392,1.1824064340918727,9.245552706255674,9.245552706255674,9.245552706255674,9.245552706255674,9.245552706255674,7.297864539237899
33.0,0.48484848484848486,9.870364719583508,936.0,88.82051656148978,10011.315394957892,1072.7640898520654,76.54791257576147,50.457415171964044,10011.315394957892,1072.7640898520654,76.54791257576147,50.457415171964044,-122.67122082858421,-379.344781305962,-18.87988663902885,-8.963097744522114,-16897.52557352247,-1099.827558317484,-291.8172093268437,-128.60089443828878,18160.974499338914,8327.218507320578,585.5648552050313,254.2890473926623,0.01844018127775869,2.5789615809735342,2.009536435977811,1.3747612119819506,9.870364719583508,9.870364719583508,9.870364719583508,9.870364719583508,9.870364719583508,7.1499097378462695
33.0,0.48484848484848486,9.717676423066473,842.0,87.57713111466265,10148.983446153277,949.8235804488321,74.31534693174096,50.708659041630334,10148.983446153277,949.8235804488321,74.31534693174096,50.708659041630334,411.44645790333516,-334.893702903848,-16.408754809812308,9.00442106589972,-17278.733619719766,-883.0282319743344,-219.0875445244987,-250.06560936324453,17607.02469287688,7278.407010070064,870.2124864685057,316.8867621365819,-0.011849344611064218,2.6905813613485816,2.774376722642268,-0.7674182997964525,9.717676423066473,9.717676423066473,9.717676423066473,9.717676423066473,9.717676423066473,7.125107683533458
33.0,0.48484848484848486,9.219168520462071,596.0,88.61593186208765,10201.014211893164,1244.8064444369454,84.62564762374468,46.13823406547244,10201.014211893164,1244.8064444369454,84.62564762374468,46.13823406547244,-208.5766228950358,-371.95131045920505,17.870474769951798,-8.79414668401089,-16262.366770813203,-1275.9688155717859,-452.75512548433534,-78.14354697551279,18775.793444809737,7157.126678607015,534.2248627603736,206.6062435329257,0.17740648504527476,2.3627588431752238,-0.6786048656352165,1.1446320404136323,9.219168520462071,9.219168520462071,9.219168520462071,9.219168520462071,9.219168520462071,7.158559858347213
33.0,0.48484848484848486,9.824958740528656,907.0,89.63503897299323,9892.542724228257,1199.871080346138,84.93014866583367,57.040930296524685,9892.542724228257,1199.871080346138,84.93014866583367,57.040930296524685,-143.28101190949533,-356.2055939233982,-19.254900384482347,-14.680454773089448,-17011.168631416356,-1247.7416125388247,-659.3370645541687,-172.55203290605456,18032.548118861363,8683.964346170636,955.7384895486796,259.68977483409464,0.06824753878263394,2.838579628882021,1.7107973165281893,1.3427652122972389,9.824958740528656,9.824958740528656,9.824958740528656,9.824958740528656,9.824958740528656,7.4382833883537804
33.0,0.48484848484848486,9.038918989292297,526.0,87.8106484912091,10352.186625288608,1164.699833255041,90.40356359160258,53.04545513953359,10352.186625288608,1164.699833255041,90.40356359160258,53.04545513953359,846.5657439781702,-363.9020429344709,-17.241072492519955,-9.278344205646345,-17247.919583353592,-1251.4063502733636,-276.22834687053006,-124.61595677386184,17533.426383083024,7957.114513078735,425.2975085458761,206.20486111038633,-0.026541551059342958,2.4590481862404276,0.9576465596451771,1.2094167207810083,9.038918989292297,9.038918989292297,9.038918989292297,9.038918989292297,9.038918989292297,7.222298483005154
33.0,0.48484848484848486,9.76321236681425,869.0,87.68231540575755,10097.64713796851,881.9240844583362,74.25260215059744,48.931785258248,10097.64713796851,881.9240844583362,74.25260215059744,48.931785258248,584.1318992685044,-236.36163949667545,-17.417156484976438,5.925643026821329,-16947.96602095329,-958.5222864147057,-182.6897649280058,-201.12828370559578,18048.03829059635,7407.765363221042,381.8287686639685,208.1784919411857,-0.023883714366278088,2.590888166016185,1.4596709876086205,-0.8180938687089478,9.76321236681425,9.76321236681425,9.76321236681425,9.76321236681425,9.76321236681425,7.220458023521502
33.0,0.48484848484848486,9.055282435501294,532.0,88.72008877033859,10276.815127597316,1238.4686286324963,73.3579385773565,60.576316095641936,10276.815127597316,1238.4686286324963,73.3579385773565,60.576316095641936,-268.55819258980165,-282.5121523372358,16.03740622584383,-12.773003488784674,-17170.68575868472,-1254.8818486613038,-371.19509574687106,-116.79236249043241,17843.40352861016,8695.953651697211,732.6938187291561,271.7777104684736,0.05991877882480053,2.78013249246686,0.9152971046580655,1.409404801010516,9.055282435501294,9.055282435501294,9.055282435501294,9.055282435501294,9.055282435501294,7.25402063628871
33.0,0.48484848484848486,9.714245517666102,840.0,88.72000434833842,10054.72401864156,1217.4914565928564,75.51363379435375,51.73343943440647,10054.72401864156,1217.4914565928564,75.51363379435375,51.73343943440647,63.33620558440286,-353.34427359459283,-17.24799640735381,-8.909050912263464,-17408.819761758205,-1080.4319889634426,-537.6572375730002,-85.62764386116137,17592.858820571742,8556.822076620532,718.2577293208807,267.2475344217774,-0.001888682726005903,3.138546945064357,1.6950979695821782,1.5421007778179732,9.714245517666102,9.714245517666102,9.714245517666102,9.714245517666102,9.714245517666102,7.209392240115409
54.0,0.25925925925925924,9.24317398347296,606.0,215.39030458247828,3282714.2480025566,64310.51938162353,17629.08545505737,712.9578948651406,3282714.2480025566,64310.51938162353,17629.08545505737,712.9578948651406,-1060643.3859042649,-19965.17588990508,-1929.6524765670868,-254.26574307257022,-1295139.0602335415,-389406.840059504,-33080.88275803777,-2921.1207796763133,32029030.8617338,443923.4707253155,174676.0137437367,4070.329841437421,5.956960702054195,1.719496122992111,6.668999830577317,1.3358947990097474,9.24317398347296,9.24317398347296,9.24317398347296,9.24317398347296,9.24317398347296,2.6412857045239777
5.0,0.0,9.54496443278934,747.0,36.16828731670048,23.349525999570467,13.035166295536984,5.539113929867933,4.4268915376989195,23.349525999570467,13.035166295536984,5.539113929867933,4.4268915376989195,0.7478485435225104,-0.1896063512968326,-0.7055254536609117,-0.03540556807205532,-44.02612648252615,-35.10154818501253,-17.278554896257823,-15.73967328071987,48.169555635601725,43.91627187038168,21.145183532364822,15.762063526959455,0.01595797638851242,0.13738164605116998,0.620209954381528,0.09595863006674228,9.54496443278934,9.54496443278934,9.54496443278934,9.54496443278934,9.54496443278934,9.445547213905149
448.0,0.9709821428571429,9.317412613764866,638.0,68.8015785494756,4993.9090728818155,212.98168008004635,45.83540450973446,6.189712218467037,4993.9090728818155,212.98168008004635,45.83540450973446,6.189712218467037,-91.46354706112791,-35.438378260241244,-3.0323708457448735,-0.7317697601723916,-8565.53838474725,-323.408712153012,-152.69744445478884,-12.57126340561101,8773.890228266431,858.3128464896247,199.49550650444635,14.566616663280387,0.06450902487477349,1.097104338847908,1.1782450647266551,0.4719099540334263,9.317412613764866,9.317412613764866,9.317412613764866,9.317412613764866,9.317412613764866,8.113091812326031
6.0,0.0,9.10328780841194,550.0,19.590468674954597,3180.32793968122,15.28779870677841,6.954423411532368,4.827518783765004,3180.32793968122,15.28779870677841,6.954423411532368,4.827518783765004,-1235.3305653855734,-1.0573549576728973,-1.059806730350938,-0.9736091392254285,-2635.350855229659,-22.823414342416946,-17.601655916285047,-11.358774527507643,17164.679030175907,25.538499916332565,19.71241191250228,16.55679242140433,2.3730386460061204,-0.1951713396391001,0.45824670634088116,0.5673216112696241,9.10328780841194,9.10328780841194,9.10328780841194,9.10328780841194,9.10328780841194,9.077833262957395
