AttributeNum,DiscreteRatio,JointInf,Size,Totcorr,Mean1,Mean2,Mean3,Mean4,Std1,Std2,Std3,Std4,Median1,Median2,Median3,Median4,Min1,Min2,Min3,Min4,Max1,Max2,Max3,Max4,Skew1,Skew2,Skew3,Skew4,Entropy1,Entropy2,Entropy3,Entropy4,PCAJointInf,n_components,covariance_type0,covariance_type1,covariance_type2,covariance_type3
26.0,0.0,9.932214751968523,977.0,209.7354854905574,12.408061703435159,2.6820853965612774,1.263216421137298,0.5825745378963815,12.408061703435159,2.6820853965612774,1.263216421137298,0.5825745378963815,-1.2327930771298157,-1.2311998340040782,-0.5552240809929598,0.10023715961384523,-19.118001099552576,-4.122612682155547,-1.3472131444137991,-1.3324763890654783,37.00463866753956,8.519872035941392,4.770416217496846,1.5484217463298642,0.5952742340640195,0.849035151956426,1.9618527738784204,0.20095859665752272,9.932214751968523,9.932214751968523,9.932214751968523,9.932214751968523,9.932214751968523,6.0,1.0,0.0,0.0,0.0
23.0,0.30434782608695654,9.909893083770166,962.0,19.58509644787724,3.295679238620955,2.865414254000487,2.4588879902589005,1.8452008614190059,3.295679238620955,2.865414254000487,2.4588879902589005,1.8452008614190059,-0.20299984983830247,-0.5374651150442669,-0.22208731372125934,0.16873112481678532,-5.968870203098859,-6.6150864086945385,-6.346856838166806,-5.1950940427142935,7.037800853281894,9.107449644647378,6.405792563520134,5.563177305986793,0.15061495613058862,0.8796635432550807,0.1363291371551917,-0.17091493443261058,9.909893083770166,9.909893083770166,9.909893083770166,9.909893083770166,9.909893083770166,5.0,1.0,0.0,0.0,0.0
11.0,0.0,9.665335917185162,812.0,56.13768886660331,677741.4342769033,921.6159595220455,527.8349334778168,464.9030694516256,677741.4342769033,921.6159595220455,527.8349334778168,464.9030694516256,-54506.27217653786,-286.7835034217975,-83.83889910244953,48.49476139718861,-1171725.7260223723,-2358.748816852044,-3109.1032181158457,-1268.4171769912796,1200367.04332052,2984.4873184267612,4591.714524166814,2347.573783061313,0.10880990558067762,1.1330870300106746,3.617766518011036,0.11722040020959938,9.665335917185162,9.665335917185162,9.665335917185162,9.665335917185162,9.665335917185162,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.63117705570403,793.0,57.57873197178872,233768.0855498753,996.5970862286823,466.46780999646694,425.01218474806274,233768.0855498753,996.5970862286823,466.46780999646694,425.01218474806274,-6753.9136497080935,-457.035150363198,-70.5948763052355,21.843682043538617,-397112.9492754691,-1862.3127990512648,-1203.4647461616753,-1556.6789827048997,412449.34406877024,2290.436211476834,4617.9814597889745,1820.043003695991,0.04484533052828067,1.1825446431388056,3.711605056192317,-0.1420681482444545,9.63117705570403,9.63117705570403,9.63117705570403,9.63117705570403,9.63117705570403,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.044394119358358,528.0,49.0240209750019,324123.5846368224,875.7321751526471,463.2080171225634,419.0494444898246,324123.5846368224,875.7321751526471,463.2080171225634,419.0494444898246,-25717.728191278176,18.124279617504197,-52.05031099303848,9.280535535809676,-554289.5607638407,-2297.9052257578896,-3338.1390978917157,-2165.378026373768,577972.0324561979,2527.6301308995585,4682.440784716577,2866.533939087865,0.1098297128002216,0.4836699041576386,2.978103039731922,1.181328261873528,9.044394119358358,9.044394119358358,9.044394119358358,9.044394119358358,9.044394119358358,2.0,0.0,0.0,0.0,1.0
11.0,0.0,9.554588851677702,752.0,56.72218905058173,404450.99475652294,660.4307608388011,567.796484205785,479.1573344813485,404450.99475652294,660.4307608388011,567.796484205785,479.1573344813485,-12806.925946754392,-66.50948786144599,43.90354450770721,51.58920064422492,-675899.8058020384,-2098.1822411878657,-1797.1776804251108,-3526.3338979779523,721288.0456610302,2855.3815909482805,3733.785478112986,3782.0752630941683,0.0756465788326269,1.4302155263997567,0.40393773772426045,-0.5721759906075352,9.554588851677702,9.554588851677702,9.554588851677702,9.554588851677702,9.554588851677702,5.0,0.0,0.0,0.0,1.0
11.0,0.0,9.736401931318353,853.0,52.17433141516302,633313.7527949865,827.323783533477,592.4046557260393,414.86143320735516,633313.7527949865,827.323783533477,592.4046557260393,414.86143320735516,4941.299699115425,-206.29147690001847,-240.89204690853774,-19.713668936032448,-1115056.2567391978,-1359.9453365649654,-1012.6390693685762,-3818.8877189075206,1133520.652197192,2908.8663058920206,2731.9332834686247,5038.278376752548,0.011061654358118914,1.0382615525999483,0.8800154735288411,0.5406175032368322,9.736401931318353,9.736401931318353,9.736401931318353,9.736401931318353,9.736401931318353,4.0,0.0,0.0,0.0,1.0
11.0,0.0,9.10066233900525,549.0,46.79539283214516,175265.32496066272,830.3976568797852,471.1852781244886,397.3545073063044,175265.32496066272,830.3976568797852,471.1852781244886,397.3545073063044,8998.62522175041,-357.1078876320786,-204.20676505583373,5.839837617866446,-301535.4039955551,-861.0308797559762,-508.178943733283,-1148.0727605334043,302700.0367138498,2311.25867683807,2474.859495739352,1862.099284437058,-0.04959694166022999,1.6384157265729598,1.9062594321018596,1.662931307797684,9.10066233900525,9.10066233900525,9.10066233900525,9.10066233900525,9.10066233900525,3.0,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.674192268145559,817.0,43.6254992061217,320606.54287953733,893.35137468333,668.2439216840493,311.09560924083627,320606.54287953733,893.35137468333,668.2439216840493,311.09560924083627,-22436.404373746736,53.11259955132345,-18.258510832055787,30.765696201440335,-537189.3877708653,-2199.6448784136146,-3535.1344457764308,-953.6333042677979,560466.0921986097,5923.446859344011,16567.585049631096,1006.9312765756562,0.10061150026041196,0.4570621502998787,18.510383710384254,-0.29095522228137466,9.674192268145559,9.674192268145559,9.674192268145559,9.674192268145559,9.674192268145559,2.0,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.94690627445642,987.0,52.6692227621827,866928.5677737893,845.4263826533347,503.4677207317924,300.39359854798226,866928.5677737893,845.4263826533347,503.4677207317924,300.39359854798226,-25701.43365286765,-282.5586016024052,147.84656427581962,-9.895053092787196,-1494327.4470792164,-1313.0659128404484,-979.0247366762209,-1581.74424984459,1556969.092617788,2925.044401930997,1312.59017383423,2914.662620284102,0.05125727417418584,1.3188855764027196,-0.627455908607796,2.7393474933543995,9.94690627445642,9.94690627445642,9.94690627445642,9.94690627445642,9.94690627445642,2.0,0.0,0.0,1.0,0.0
11.0,0.0,9.465566404809234,707.0,55.13053881600205,502464.2267850064,736.8783108391458,513.5042542846102,376.90032425055256,502464.2267850064,736.8783108391458,513.5042542846102,376.90032425055256,39877.31592742287,-217.23555250781746,204.549847125792,45.919788786339396,-844685.205265504,-1362.6626703782506,-1012.5167049915387,-1446.453836012582,871158.7629697369,2387.5411482470126,3181.78730868795,3441.259363630698,-0.032838166728813165,1.816688269680388,0.030513244794238666,1.3297617020066372,9.465566404809234,9.465566404809234,9.465566404809234,9.465566404809234,9.465566404809234,4.0,0.0,1.0,0.0,0.0
11.0,0.0,9.271463027904316,618.0,55.637582553455005,447703.7357093593,737.5181923930918,638.3524268306119,470.21595320992833,447703.7357093593,737.5181923930918,638.3524268306119,470.21595320992833,12543.317802289333,-44.61944943405465,-28.10725071001961,113.81355297984797,-775261.7311428406,-926.4089884531583,-1698.699543644267,-1745.723558880019,796394.1503902273,2376.8733477504643,4985.145001744194,2942.5052308603904,-0.025077846482163036,1.9748914446501233,1.8297322417405608,0.5417354801840805,9.271463027904316,9.271463027904316,9.271463027904316,9.271463027904316,9.271463027904316,3.0,0.0,1.0,0.0,0.0
11.0,0.0,9.283088353023903,623.0,51.712481265151524,788001.7916395708,1450.767143723663,950.9131226809321,507.6530938714184,788001.7916395708,1450.767143723663,950.9131226809321,507.6530938714184,17221.080668860115,-27.570607913543036,207.8406718712467,-73.83729808676252,-1366528.4237672044,-2049.108411325798,-7485.858132552916,-5009.045372441085,1367486.5891469086,29767.024859982983,13753.712194654154,5284.6093390649885,-0.007965854900944244,16.953432645583927,3.6573009920694006,0.8617269820981635,9.283088353023903,9.283088353023903,9.283088353023903,9.283088353023903,9.283088353023903,3.0,1.0,0.0,0.0,0.0
11.0,0.09090909090909091,9.008428622070593,515.0,54.024351869910674,195654.20898769255,916.9879465590745,519.6092470325614,382.54617311570576,195654.20898769255,916.9879465590745,519.6092470325614,382.54617311570576,-8977.90625227661,-419.17594224051174,-56.76372965025181,-75.3994874476913,-340853.1113785237,-1610.5666211932157,-2513.7945799456465,-1051.7420353446394,344647.00587570155,2375.418290335041,3935.3160257418067,4970.433374820656,0.04458673724678595,1.284744058814884,3.314727693161021,5.113151677322937,9.008428622070593,9.008428622070593,9.008428622070593,9.008428622070593,9.008428622070593,5.0,0.0,1.0,0.0,0.0
11.0,0.0,9.424166288818261,687.0,52.46961341881057,543276.9992640779,714.4333515115371,504.1575550409668,303.80983189084736,543276.9992640779,714.4333515115371,504.1575550409668,303.80983189084736,-10132.513459230093,-209.88448733576567,-152.92475832755613,19.42494850229825,-919132.2548643854,-792.8202485664689,-1320.0927337812484,-2593.758376387084,947039.8400156101,2548.652965385515,4419.768149970604,3656.7961292089235,0.03773821521494996,2.1479968334097728,1.2405174580915939,0.7573095519742573,9.424166288818261,9.424166288818261,9.424166288818261,9.424166288818261,9.424166288818261,2.0,1.0,0.0,0.0,0.0
11.0,0.0,9.955649907528347,993.0,52.67391921210057,225914.67315320743,943.563967362692,670.1976259285008,329.09873302770933,225914.67315320743,943.563967362692,670.1976259285008,329.09873302770933,-9573.776802174878,298.5492204702766,-141.3563599089266,4.657892480640557,-386932.38765886554,-2171.1145033235434,-1435.8977424933041,-1311.636577571366,398207.9919605269,20774.93450829182,11464.098788844543,2198.601055423701,0.04113342359202137,10.281205505033483,5.761506116857361,0.6874543674236798,9.955649907528347,9.955649907528347,9.955649907528347,9.955649907528347,9.955649907528347,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.611024797307312,782.0,55.98233382223973,602610.0560395102,928.2811960345476,514.171824577588,295.8222992826331,602610.0560395102,928.2811960345476,514.171824577588,295.8222992826331,-16934.795513240708,-389.02569205957707,238.75767872562335,25.85491831858443,-1033684.606721953,-1113.7935516156153,-1058.8294605106207,-884.8595384628055,1096003.323064025,2621.191165288362,1180.1532533646011,1566.4440313029547,0.05406237334515169,1.3089328951244683,-0.13571404453683,0.7192897381762996,9.611024797307312,9.611024797307312,9.611024797307312,9.611024797307312,9.611024797307312,4.0,0.0,0.0,1.0,0.0
11.0,0.0,9.238404739325029,604.0,52.78920702377996,794908.2144052689,669.4880184484558,444.29388170253884,396.13501797402154,794908.2144052689,669.4880184484558,444.29388170253884,396.13501797402154,-39649.281813443165,-119.08367995147998,234.78763786778654,2.0532761422940986,-1314367.641519087,-1210.791352582455,-1290.3875491652348,-2713.4378393134753,1374179.1866273521,2753.537174048273,1482.7894360162898,2817.1911298937766,0.09767492337920161,2.3588478627526883,-0.21560388132765781,-1.9760820843889335,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,4.0,1.0,0.0,0.0,0.0
11.0,0.09090909090909091,9.164906926675588,574.0,51.254598099909344,871158.4069509195,839.0648277853476,432.44126573832335,390.47336739355273,871158.4069509195,839.0648277853476,432.44126573832335,390.47336739355273,20902.29950750159,-413.1284615760854,38.88555916836884,-39.075640257326626,-1502917.6329061934,-1487.7784479658699,-1461.6709669738557,-866.2015329333566,1510238.8969886291,1714.6665608371006,1742.6408044304644,1567.7439550040654,-0.03321161568323983,0.9080952540695519,0.09417438036204086,1.0730093226605213,9.164906926675588,9.164906926675588,9.164906926675588,9.164906926675588,9.164906926675588,3.0,0.0,0.0,1.0,0.0
49.0,0.0,9.638435913990387,797.0,437.19622798328516,14.628040249273292,11.499443062186513,7.346962646798567,5.302432059839012,14.628040249273292,11.499443062186513,7.346962646798567,5.302432059839012,-4.843064988751349,-1.4907373199147202,-1.5526732222200026,-1.4422952619217948,-12.042743825442626,-83.41144220857927,-16.988327167383698,-16.387833267706835,143.09239928715186,116.75047866893829,76.2883850477742,30.068019785895984,3.9496695442950713,2.698490829125295,5.161468277253614,1.7473635737368198,9.638435913990387,9.638435913990387,9.638435913990387,9.638435913990387,9.638435913990387,6.0,0.0,0.0,1.0,0.0
58.0,0.017241379310344827,9.77551992805855,962.0,108.6516873925652,737.386986622218,126.13774369026905,27.592232827642224,3.3931133824174533,737.386986622218,126.13774369026905,27.592232827642224,3.3931133824174533,-186.85599723823861,-24.654187636609766,3.178892099429607,-0.6615305023467515,-271.37595373065113,-1053.843310156852,-191.42404876764323,-3.126272569788628,15535.144562196654,2199.1092057148962,656.2924643361094,32.281304525463284,12.494825805292496,7.366540621033844,12.766218523710897,5.437037138007165,9.77551992805855,9.77551992805855,9.77551992805855,9.77551992805855,9.77551992805855,3.0,0.0,0.0,1.0,0.0
29.0,0.0,9.285402218862183,624.0,252.05138591030413,6861.848713002021,4165.430720379197,3146.3089720520315,2875.365095601646,6861.848713002021,4165.430720379197,3146.3089720520315,2875.365095601646,564.2258659487957,36.51222681842639,166.57956531540339,-80.8636507460266,-12873.685350535678,-9808.858338194756,-8693.642758338106,-7873.082438833513,20309.24993440117,10650.053838511625,8703.203192554236,8118.974495762513,0.18135526059098017,0.06811847010475618,-0.02152667722533678,-0.0734527011967774,9.285402218862183,9.285402218862183,9.285402218862183,9.285402218862183,9.285402218862183,3.0,0.0,0.0,0.0,1.0
41.0,0.024390243902439025,9.38370429247408,668.0,321.2310328321736,4.438878298830391,2.7536181518960565,1.2159168574835049,1.1858774133727978,4.438878298830391,2.7536181518960565,1.2159168574835049,1.1858774133727978,-0.9099668449890281,-0.8030099384396945,-0.015831565906273517,0.008152010871758916,-8.078867520743136,-4.920680422154368,-3.368276998490475,-3.806007894672237,12.14848233472019,8.003823929102195,3.442559087498906,4.153917523580731,0.6571641698273019,0.7928086217738781,0.14741366072916326,0.09813012389094689,9.38370429247408,9.38370429247408,9.38370429247408,9.38370429247408,9.38370429247408,3.0,0.0,0.0,1.0,0.0
41.0,0.024390243902439025,9.577428828035869,764.0,324.3432821103096,4.880809036562295,2.4797170257258903,1.2062312215041187,1.1827344961564152,4.880809036562295,2.4797170257258903,1.2062312215041187,1.1827344961564152,-0.16393166049361205,-0.01936686690350814,-0.0109517307284119,0.02771816077162558,-9.932281441444362,-5.241789446147987,-3.093835029715156,-3.891383761651017,10.376342718883926,6.245877787081649,3.8035420084282987,4.3887960280374205,0.04959649500229908,0.01594624468346356,0.090719240302236,-0.23004458010375822,9.577428828035869,9.577428828035869,9.577428828035869,9.577428828035869,9.577428828035869,2.0,0.0,0.0,0.0,1.0
11.0,0.0,9.634811050171855,795.0,63.23236065106758,2.416383295677616,1.5635190557195116,1.3707715259014028,1.2317177175633867,2.416383295677616,1.5635190557195116,1.3707715259014028,1.2317177175633867,-0.666752627873247,-0.18128775158145755,-0.212670889244086,-0.04674576411609041,-3.003546776517425,-4.044720394068609,-3.5883450027328783,-3.1253437324846036,7.601388687542518,10.090388020553279,5.657499394546208,12.88321844203342,1.268804802278458,1.9725687981174844,0.8538077112987328,3.306690837599815,9.634811050171855,9.634811050171855,9.634811050171855,9.634811050171855,9.634811050171855,6.0,1.0,0.0,0.0,0.0
11.0,0.0,9.64925617751736,803.0,62.95064977448503,3.2811924015691845,1.5093498408867827,1.3371228503695622,1.230021006736072,3.2811924015691845,1.5093498408867827,1.3371228503695622,1.230021006736072,-2.088207491959904,-0.11870324678937105,0.19636489210475724,0.062103257286597574,-3.3981879093368206,-3.9557626447575074,-6.966654943235671,-4.832229304632936,7.120125091937135,13.531186586426575,7.302985471285647,5.045734667756527,0.7527763366587507,2.5620047577785647,-2.3317014907315476,-0.29412513378909205,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,6.0,0.0,0.0,1.0,0.0
122.0,0.9836065573770492,9.049848549450575,530.0,43.655354016009255,0.9920716744135702,0.9504958965024728,0.858338488736573,0.8570667479055436,0.9920716744135702,0.9504958965024728,0.858338488736573,0.8570667479055436,-0.095611154083203,-0.178825274552586,-0.1502154772335767,-0.05203535876279247,-1.8946424857189128,-1.9157952899169948,-1.5167887872457708,-1.7856064850938254,2.44607357066543,2.4540797644176178,2.0668309596988252,2.3764122601594537,0.27748517768748254,0.47401764630198906,0.34568551801356195,0.3821796931918957,9.049848549450575,9.049848549450575,9.049848549450575,9.049848549450575,9.049848549450575,4.0,1.0,0.0,0.0,0.0
43.0,0.11627906976744186,9.296916206879262,629.0,14.791240720957905,1.2441491316023983,1.0518373845697018,1.014511053975303,0.9676026963678128,1.2441491316023983,1.0518373845697018,1.014511053975303,0.9676026963678128,-0.034094002497331584,-0.10749841781932926,0.0018822673344751045,-0.2135329548058049,-2.5592361983022185,-1.6983052010460293,-2.261650505669046,-1.7795593557757965,3.0962962256634374,2.864520461566625,2.5043067492800017,2.4689336365715513,0.2600629899865406,0.3787294496092278,-0.08526493227393951,0.4360093576780414,9.296916206879262,9.296916206879262,9.296916206879262,9.296916206879262,9.296916206879262,2.0,0.0,0.0,0.0,1.0
43.0,0.09302325581395349,9.64925617751736,803.0,15.862759060931365,1.3395942770665061,1.0208051846603639,0.9981460225989505,0.9845149477374546,1.3395942770665061,1.0208051846603639,0.9981460225989505,0.9845149477374546,0.1534106607722884,-0.0968388175621061,-0.06847260297583313,-0.10846517942103114,-2.5192701066962773,-2.3464985421697966,-2.2986441459021205,-1.835603959181652,2.6798402294812265,3.143740902619009,2.6383386663047483,2.7381781203188935,-0.07828686634983453,0.3860828045626746,0.1639355969411951,0.3460470732790414,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,2.0,0.0,1.0,0.0,0.0
55.0,0.6727272727272727,9.836050355058168,914.0,74.02800231452306,1667.124699913416,1114.2400499366968,269.188591525896,183.8984783952409,1667.124699913416,1114.2400499366968,269.188591525896,183.8984783952409,-308.365793394129,-3.897493936730866,-5.034994059978314,-27.794351713430256,-2778.3099705068885,-3668.97772056616,-823.99105527654,-397.3552404726449,5339.138718835493,4523.930169239026,920.7542157108633,681.8117019294355,0.8339713485234699,0.23901788833779147,-0.03429963690376854,0.64954670839693,9.836050355058168,9.836050355058168,9.836050355058168,9.836050355058168,9.836050355058168,2.0,0.0,0.0,1.0,0.0
66.0,0.15151515151515152,9.344295907915894,650.0,258.1418421490288,496.1515366084893,417.1537933834185,75.71533271473972,57.10023383748179,496.1515366084893,417.1537933834185,75.71533271473972,57.10023383748179,-128.6964658701864,239.7229346057087,-5.963916097836671,-23.345397482736992,-362.6462985114591,-710.601755730972,-147.39991015982486,-99.3812058794332,1849.9050793254862,836.6487467113612,150.80727482864165,118.86103435750222,2.2799085495316826,-0.6811114423078021,0.10032985887693244,0.6602463704161022,9.344295907915894,9.344295907915894,9.344295907915894,9.344295907915894,9.344295907915894,4.0,0.0,0.0,1.0,0.0
117.0,0.017094017094017096,9.11113567023464,553.0,52.872857316620134,36.37413365591921,2.5773861406825067,0.626707679266305,0.6007615504773529,36.37413365591921,2.5773861406825067,0.626707679266305,0.6007615504773529,-20.76240247469404,-0.9755966941293314,0.014193688942511088,-0.02495756324830306,-64.85208932355633,-2.9202837833590785,-1.6247590816179487,-1.6400675558970839,85.13760075514504,6.646271538048963,1.8755935889559268,1.8714544987898978,0.4024386873123218,1.5289334089952442,-0.05098693689360854,0.20927338343218926,9.11113567023464,9.11113567023464,9.11113567023464,9.11113567023464,9.11113567023464,3.0,0.0,0.0,1.0,0.0
117.0,0.017094017094017096,9.871905237659172,937.0,52.16308390299438,37.202066790588155,2.6276374774742886,0.5989303117768109,0.5802373213279824,37.202066790588155,2.6276374774742886,0.5989303117768109,0.5802373213279824,-21.650795332015157,-1.0479685515215447,0.012753075833429283,-0.011789787028712544,-66.63373255872668,-3.1102434572970865,-1.7782330854522068,-1.696422284172287,83.352223457018,6.603851099272089,2.1440726659776255,1.746478771289557,0.3119514607479813,1.3602086584633062,0.021612603723384194,-0.0026532299845924323,9.871905237659172,9.871905237659172,9.871905237659172,9.871905237659172,9.871905237659172,5.0,0.0,1.0,0.0,0.0
26.0,0.0,9.932214751968523,977.0,209.41715631898546,12.994542188774549,2.6045017275968134,1.1071060176088239,0.6080819515391662,12.994542188774549,2.6045017275968134,1.1071060176088239,0.6080819515391662,-4.613591009545149,-1.2038688327641562,-0.3153949294209647,0.17737699014348382,-14.496027261471053,-3.8621380524987283,-2.342710978555024,-1.280578971602094,43.515874000542745,7.882622283431507,4.293496987931015,1.683081492159562,1.2375277205110404,0.7621212803440492,1.8288321689425264,0.17176693920664618,9.932214751968523,9.932214751968523,9.932214751968523,9.932214751968523,9.932214751968523,6.0,1.0,0.0,0.0,0.0
23.0,0.30434782608695654,9.909893083770166,962.0,19.733863761676503,3.398640577276488,2.8578643256687486,2.423148411113383,1.8026014212089374,3.398640577276488,2.8578643256687486,2.423148411113383,1.8026014212089374,-0.28195557133626664,-0.19547947055740456,-0.259031241503603,0.01779902145539125,-6.99208896660308,-7.155221138886903,-6.0718830600592035,-5.211494259216616,7.220856119638115,8.673694809926591,6.818208278419874,5.720023029884861,0.18780326635279107,0.4155656152940283,0.47969213685587764,0.016734800424566657,9.909893083770166,9.909893083770166,9.909893083770166,9.909893083770166,9.909893083770166,4.0,1.0,0.0,0.0,0.0
11.0,0.0,9.665335917185162,812.0,55.83750701330376,677510.5920271352,843.3095661707275,549.0633241733467,476.2742960085215,677510.5920271352,843.3095661707275,549.0633241733467,476.2742960085215,17609.756592792237,-199.96281873782954,-57.015687662210354,39.400735697600666,-1160864.0298834292,-2190.7007838242725,-4314.032818391543,-1646.3101375560927,1205102.6187857,3031.9141389061733,4771.793553209114,1905.1122905830598,0.03471914187217897,1.1582997569349804,2.2281353315911336,-0.03461379602369065,9.665335917185162,9.665335917185162,9.665335917185162,9.665335917185162,9.665335917185162,2.0,1.0,0.0,0.0,0.0
11.0,0.0,9.63117705570403,793.0,58.304618755707814,233265.46755998253,955.2263542545496,467.11481798439377,434.38794947323237,233265.46755998253,955.2263542545496,467.11481798439377,434.38794947323237,-2941.2663674921364,-423.2414369751927,17.821527094620635,48.611355273244804,-396020.8511781494,-1560.331600573599,-2483.5989860262725,-2097.794696950191,415276.5823273988,2379.475703571546,2973.1835928908154,2220.9688412106566,0.05193279434563801,1.2368353069226579,-0.48105070642352776,-0.5961345443746794,9.63117705570403,9.63117705570403,9.63117705570403,9.63117705570403,9.63117705570403,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.044394119358358,528.0,51.24812756895329,326106.1409941009,888.6276054437527,639.7907224873913,469.85463417755807,326106.1409941009,888.6276054437527,639.7907224873913,469.85463417755807,-8641.45814662112,8.999293931668488,-42.55272912830035,-27.51097858581788,-534948.6574775956,-2460.180352222281,-4041.665130028488,-2006.591934819432,596032.2726557637,2477.1985830022386,4491.249493123644,4018.4472805107616,0.07050316636101443,-0.5409911842746751,0.8846262183411705,1.7204708044845631,9.044394119358358,9.044394119358358,9.044394119358358,9.044394119358358,9.044394119358358,2.0,0.0,0.0,0.0,1.0
11.0,0.0,9.554588851677702,752.0,56.64470876090522,415460.15637345996,1447.5360698008478,720.3722466071523,541.6411094252761,415460.15637345996,1447.5360698008478,720.3722466071523,541.6411094252761,-3420.4798578665986,-55.767163222858315,116.17431385446963,73.51850994123595,-693989.4932154848,-3755.5582708675583,-2424.056125495325,-1427.5952385322616,704354.2008044225,37084.55579401806,3049.6377246226198,2169.2293859764263,0.01393852612497659,22.415403187745543,-1.3663655860314992,0.08900110525879323,9.554588851677702,9.554588851677702,9.554588851677702,9.554588851677702,9.554588851677702,6.0,0.0,0.0,0.0,1.0
11.0,0.0,9.736401931318353,853.0,52.12744055145091,642015.5795361409,868.2856334045437,581.5021909170147,358.13836116042114,642015.5795361409,868.2856334045437,581.5021909170147,358.13836116042114,-3190.734059625192,-254.0369690677518,-161.91778212176902,2.4137230825037475,-1125379.2049390185,-2597.1967704047156,-876.2583358802364,-2780.4225642063284,1125416.6001184129,2983.3197952868427,5410.707827458761,2976.548517063082,-0.01682939733178457,0.9811010125788738,1.9021366276117686,0.35465253119306567,9.736401931318353,9.736401931318353,9.736401931318353,9.736401931318353,9.736401931318353,3.0,0.0,0.0,0.0,1.0
11.0,0.0,9.10066233900525,549.0,47.65056284153629,178843.6699414051,865.6348315533979,563.953619292085,414.41316359436024,178843.6699414051,865.6348315533979,563.953619292085,414.41316359436024,-1378.3232805167866,425.8718663672125,-208.0313145210895,-16.456858191097474,-298830.4861085034,-2001.0678425710653,-2022.2592127493563,-2004.9989052016124,305200.947631025,2084.0148749583627,4406.6426690581475,3634.7870448490066,0.02829384694119233,-1.416959329954752,2.520926218312795,0.8524713069978614,9.10066233900525,9.10066233900525,9.10066233900525,9.10066233900525,9.10066233900525,3.0,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.674192268145559,817.0,44.313907624465934,317148.771713119,878.191921687915,326.9101518191802,261.9959065721758,317148.771713119,878.191921687915,326.9101518191802,261.9959065721758,-3145.214984253983,-70.72548960755691,53.68544685606589,-38.32005266848879,-535991.9568786666,-1712.1193592124262,-755.1550188100014,-1017.4813505139556,557272.1475296203,1948.283249141184,981.4430744338819,1282.417733015129,0.05378129451062384,0.2258050023086774,-0.2840449125985473,0.8442856415252603,9.674192268145559,9.674192268145559,9.674192268145559,9.674192268145559,9.674192268145559,2.0,1.0,0.0,0.0,0.0
11.0,0.09090909090909091,9.94690627445642,987.0,52.62414462297892,879685.922884211,831.6470544739483,512.1869383414928,301.596899659706,879685.922884211,831.6470544739483,512.1869383414928,301.596899659706,-14556.563758243818,-284.0396270985755,113.06329002523773,4.432116701697813,-1479792.1727435312,-1422.8104930931709,-886.0014413673586,-2708.6528769034853,1559909.8621667116,2934.497056623403,1417.0367003813635,2854.3367305822685,0.02839149838467257,1.1968704084207882,-0.4636885441590678,1.8612987998099588,9.94690627445642,9.94690627445642,9.94690627445642,9.94690627445642,9.94690627445642,2.0,0.0,0.0,1.0,0.0
11.0,0.0,9.465566404809234,707.0,55.30440311089086,494014.3242808441,1008.9141294126516,504.5997697099294,482.74731316046694,494014.3242808441,1008.9141294126516,504.5997697099294,482.74731316046694,2646.2248646382227,182.2115567455143,-184.3525958032963,-21.05420212187568,-849120.4409336933,-2182.2449571952907,-1435.2485571713737,-1184.1319141624322,862848.9250660264,19599.750230211037,5025.970414292542,6148.008797267939,0.03723988205282217,9.86167641808915,1.8684165493243088,3.0537084429322263,9.465566404809234,9.465566404809234,9.465566404809234,9.465566404809234,9.465566404809234,4.0,0.0,0.0,0.0,1.0
11.0,0.0,9.271463027904316,618.0,55.73883414461426,446988.4585617273,719.3442100649075,576.6081437794732,404.2981037274765,446988.4585617273,719.3442100649075,576.6081437794732,404.2981037274765,620.2602217406306,-58.079357853990786,-89.49560187732712,-41.27277584200078,-777003.6126172416,-909.3278060131294,-1500.6544207151708,-1652.038392555376,796589.539792218,2548.5683247914494,2149.1322936780302,3347.699350826646,0.044208839727305854,1.9156123876940343,0.3524625308083874,1.4624107286776336,9.271463027904316,9.271463027904316,9.271463027904316,9.271463027904316,9.271463027904316,4.0,0.0,1.0,0.0,0.0
11.0,0.0,9.283088353023903,623.0,51.50329451221858,799381.3871516519,788.1748689018422,465.40445444108707,348.49949342177763,799381.3871516519,788.1748689018422,465.40445444108707,348.49949342177763,-6779.107648622597,-208.38603848123307,34.480148212777614,15.255030509825584,-1343325.3714726996,-1422.2142382784634,-1424.295869895941,-1952.8461748816699,1395877.3977047715,2315.8088651078615,1491.6547196609072,2099.684831085688,0.04271133954009612,1.3887873007772542,0.14427882540539413,-0.6527725734190027,9.283088353023903,9.283088353023903,9.283088353023903,9.283088353023903,9.283088353023903,5.0,0.0,0.0,0.0,1.0
