AttributeNum,DiscreteRatio,JointInf,Size,Totcorr,Mean1,Mean2,Mean3,Mean4,Std1,Std2,Std3,Std4,Median1,Median2,Median3,Median4,Min1,Min2,Min3,Min4,Max1,Max2,Max3,Max4,Skew1,Skew2,Skew3,Skew4,Entropy1,Entropy2,Entropy3,Entropy4,PCAJointInf,LabelEntropy,LabelNum,C,gamma,kernel0,kernel1,kernel2,kernel3
23.0,0.2608695652173913,9.909893083770166,962.0,19.57746768354346,3.3980112507991116,2.860871074160775,2.369594298039276,1.8631577313639276,3.3980112507991116,2.860871074160775,2.369594298039276,1.8631577313639276,-0.18870514630327742,-0.6458056956411102,-0.2234405831239994,0.15588188383515478,-6.680559405820671,-5.424829090797698,-5.716567290648943,-5.28657669029582,6.94967903072565,9.081345141532674,6.096204074073987,5.797061711757883,0.14121362497576223,0.6521970531125075,0.18561903074175645,-0.3125548761617685,9.909893083770166,9.909893083770166,9.909893083770166,9.909893083770166,9.909893083770166,0.9530831774725093,2.0,4.0,0.03125,0.0,1.0,0.0,0.0
11.0,0.0,9.665335917185162,812.0,56.213613355682874,704544.6817245265,898.2838268813143,490.7089154276217,459.63137167598785,704544.6817245265,898.2838268813143,490.7089154276217,459.63137167598785,-55989.39376106467,-164.43328897445633,-59.38284545029869,33.586452309707845,-1150127.6648276185,-1992.6014336873493,-3299.3831270215924,-1387.0536796728159,1219887.1025619563,3012.2572314065524,4462.021665957896,1672.5355172953082,0.09998476297070263,0.965536895435603,2.6335912927481666,-0.06276738197908414,9.665335917185162,9.665335917185162,9.665335917185162,9.665335917185162,9.665335917185162,1.0904248079781353,3.0,2.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.63117705570403,793.0,57.416208816681845,235809.92132975947,949.8033126746259,457.81176739509004,434.0183811750419,235809.92132975947,949.8033126746259,457.81176739509004,434.0183811750419,-11629.52406095535,-423.02990146550275,89.72903693698645,-48.837907500426844,-398035.2474336372,-1918.6177827549507,-1587.8108262610765,-2349.035617277686,414590.15558389155,2294.724877507948,2487.710665624203,4715.692305895477,0.08730671887165496,1.2615415098443161,0.05372851232938526,2.532123650737975,9.63117705570403,9.63117705570403,9.63117705570403,9.63117705570403,9.63117705570403,1.172991078711395,3.0,1.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.044394119358358,528.0,51.087015535932785,318017.4234826301,862.6922614099468,570.3020485332544,474.38231017156454,318017.4234826301,862.6922614099468,570.3020485332544,474.38231017156454,-4903.602061870251,0.968526713250773,-20.895427838167357,4.014767123310836,-550459.5743930415,-2418.5974782568965,-3427.722164568153,-2494.5914460025556,577129.6346367735,2625.5242527299392,5391.562005061196,3484.8218897559514,0.08555909527257378,0.6089505126958441,2.3781449322158816,-0.012353173183442681,9.044394119358358,9.044394119358358,9.044394119358358,9.044394119358358,9.044394119358358,1.1339515025853653,3.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.554588851677702,752.0,56.75503524183161,401104.44616326224,662.1264201650121,555.2983742990455,518.5821117280097,401104.44616326224,662.1264201650121,555.2983742990455,518.5821117280097,-13663.258034249451,-29.815220366298515,94.18395818692099,-74.48353360417318,-674342.2122594769,-2583.3829686648855,-1589.9444176241993,-4125.724520688068,720001.5506384907,3122.7732094813055,3487.33924326445,4150.883453613118,0.07695328145972415,1.0853293319177575,0.1698526050663991,0.7097875997958569,9.554588851677702,9.554588851677702,9.554588851677702,9.554588851677702,9.554588851677702,1.2842904577740484,3.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.736401931318353,853.0,52.404851442190306,660670.947840503,848.9907053917964,548.921060983674,388.70500946770665,660670.947840503,848.9907053917964,548.921060983674,388.70500946770665,-11887.42499274355,-168.41836452177304,-132.3467885767737,-36.28513201097388,-1090513.6547861153,-1585.9486884770342,-1441.0246780322118,-2557.0116840264477,1160625.5884761096,3050.881167419764,2666.462404707176,3572.257586219089,0.07915682251926591,0.7402475156170993,0.6575854888976339,0.7686414023634041,9.736401931318353,9.736401931318353,9.736401931318353,9.736401931318353,9.736401931318353,1.3732654606868149,3.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.10066233900525,549.0,48.02682852459901,176866.96754726514,896.5477467811137,576.3147777379785,450.87274362345096,176866.96754726514,896.5477467811137,576.3147777379785,450.87274362345096,-14119.287016450655,402.6670084956044,-293.13884227758183,14.647514065513441,-296636.1853891255,-2413.162827598635,-661.6151885395503,-2179.752248018504,308442.404866225,2446.111809056851,6036.356300154124,4370.267306148649,0.07190248002636734,-1.408171789685761,4.126781285001317,2.756872757732938,9.10066233900525,9.10066233900525,9.10066233900525,9.10066233900525,9.10066233900525,1.2780737694636395,3.0,1.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.674192268145559,817.0,43.567280145923114,316628.0447445197,864.8012478281172,317.3541581027787,289.2996461444721,316628.0447445197,864.8012478281172,317.3541581027787,289.2996461444721,-10372.73594108162,-56.786293178538784,45.692735234526296,-16.904717177077398,-539047.7179930456,-1678.5201200251986,-871.8408114001181,-1444.8058634521992,556950.4222841946,1990.0854033956255,1012.2697866092725,1899.6428987859915,0.06564348590980411,0.23957579480646576,-0.5283424200857574,2.1192746805558156,9.674192268145559,9.674192268145559,9.674192268145559,9.674192268145559,9.674192268145559,0.882633310488846,2.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.94690627445642,987.0,52.51731321785962,895452.5634450662,813.0429174427051,503.26927113789463,292.4584737898072,895452.5634450662,813.0429174427051,503.26927113789463,292.4584737898072,2770.994884422805,-247.13059531134112,160.87525350785205,2.7601879144477603,-1502055.25295049,-1607.918750791728,-918.3075279396177,-1442.808641876124,1552958.696130836,2887.6149436430383,1721.0974133617697,2752.3158361478136,0.06935775685284247,1.0406099277477603,-0.5635362166576136,1.9072769258403397,9.94690627445642,9.94690627445642,9.94690627445642,9.94690627445642,9.94690627445642,0.9152262852609412,2.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.465566404809234,707.0,54.83926346243836,494716.70113374747,1750.249433279833,1280.1044840536479,647.1627633869027,494716.70113374747,1750.249433279833,1280.1044840536479,647.1627633869027,17255.370858541606,-50.48970378177848,29.616217624814716,-80.41655922688385,-851682.5086543442,-4065.6064936942616,-12799.225317668086,-1817.8740431048823,864333.0233070893,42116.070526730575,30212.77321101366,2701.0310780930863,-0.03474746342769661,21.01370351987948,17.235044027940244,1.1793967413192927,9.465566404809234,9.465566404809234,9.465566404809234,9.465566404809234,9.465566404809234,1.4791558733859405,3.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.271463027904316,618.0,55.9922982046934,460303.44399421697,758.5474342370532,647.1882236129262,456.4848747388784,460303.44399421697,758.5474342370532,647.1882236129262,456.4848747388784,11904.9500821126,160.05278966350863,-50.824432572950315,121.64820614283073,-767236.0597779457,-2574.736410867905,-4373.7780315706,-2869.5603005411476,804530.0983226913,4377.223161030689,5086.971596561074,2993.8552930274327,0.04644110774458842,-1.7562835159172503,0.9775820632666744,-0.24727155459021077,9.271463027904316,9.271463027904316,9.271463027904316,9.271463027904316,9.271463027904316,1.41354876436093,3.0,2.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.283088353023903,623.0,51.687714737098396,797136.7778226124,833.619470110296,438.68330088582985,286.009899713543,797136.7778226124,833.619470110296,438.68330088582985,286.009899713543,28307.191457150977,-312.6084639141703,23.43122143887909,-37.22120117229403,-1343037.4140087804,-1546.3448384239598,-919.1247589175997,-1077.618204336024,1395197.5691936098,2342.32553904264,1287.7185865924964,1959.161025560234,0.041261233764137026,1.4567295109165121,-0.01523168944737692,1.1407934363364738,9.283088353023903,9.283088353023903,9.283088353023903,9.283088353023903,9.283088353023903,1.2419678066857736,3.0,2.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.008428622070593,515.0,54.78566609689065,204350.29579258317,975.6368377008092,517.3399013186922,391.50188580917876,204350.29579258317,975.6368377008092,517.3399013186922,391.50188580917876,6791.216931530442,468.3636341606678,-60.851829182526615,-63.6111485624734,-338553.8004285683,-2127.5286133783097,-3231.70183557343,-1385.353251317094,349008.8210611531,2441.640692320397,3240.1054506581595,1798.350988616061,-0.0057257300082093916,-0.96262595682911,1.9622817238105523,0.9369162964917814,9.008428622070593,9.008428622070593,9.008428622070593,9.008428622070593,9.008428622070593,0.9877563359983207,2.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.424166288818261,687.0,52.27742736529531,536604.2586906363,682.48445853823,501.6220130349077,419.04062905945386,536604.2586906363,682.48445853823,501.6220130349077,419.04062905945386,-46993.929390713674,-158.71202020723047,131.1348419306009,-89.84275197120489,-910916.7403467889,-2568.6646992642413,-1238.5739626306392,-1647.6109464063484,953349.6897382158,2797.4985354176256,5239.197483763446,6886.312762994313,0.10076711223548454,2.071168983483053,1.5699743731306106,7.969513344667953,9.424166288818261,9.424166288818261,9.424166288818261,9.424166288818261,9.424166288818261,1.099815048217868,3.0,2.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.955649907528347,993.0,53.26050641129798,230962.87925161273,885.5623254153638,514.5152672745797,424.49437381555583,230962.87925161273,885.5623254153638,514.5152672745797,424.49437381555583,-1101.0357291322655,381.55821279245896,-82.70135081881413,109.96394337757039,-391101.86425112945,-2625.392312915751,-2110.219434127454,-1349.343457805835,394867.4854403869,4886.2902249276285,12934.248767074032,2069.2940712092527,0.005535912197043469,-1.1780742023813402,16.152086312594502,-0.5017836141024321,9.955649907528347,9.955649907528347,9.955649907528347,9.955649907528347,9.955649907528347,1.1195009321613367,3.0,1.0,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.611024797307312,782.0,56.380386690175435,620402.2484520037,945.9886555264836,506.3638960407435,308.2473131312163,620402.2484520037,945.9886555264836,506.3638960407435,308.2473131312163,-7143.898283652006,-366.33293237079533,-266.60541872147496,25.83108674011553,-1042027.2897975923,-1104.7686140073192,-1123.59121104012,-930.8491138096948,1086518.517715349,2709.7257944564103,1275.4602764269907,1477.4896986362226,0.04045140580386153,1.1489309170206714,0.23833318693389036,0.46288052128131196,9.611024797307312,9.611024797307312,9.611024797307312,9.611024797307312,9.611024797307312,1.251465556890764,3.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.238404739325029,604.0,52.25194807665102,760887.263326325,624.8051302491449,443.1522604025833,363.0111438475295,760887.263326325,624.8051302491449,443.1522604025833,363.0111438475295,-31410.844941084357,-125.34018677939657,225.4628873089488,-1.3512770531415095,-1322981.5320729644,-947.9975578465043,-1183.158685424777,-2423.829186296967,1363284.2475534684,2555.1997095914267,1264.7249332114861,3228.4753335043715,0.02963020579941308,2.484612680754772,-0.1453350665426087,2.493411476244296,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,9.238404739325029,1.2915967806077586,3.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.09090909090909091,9.164906926675588,574.0,51.55831006076864,852947.8898311732,835.512726384056,426.56228525443487,403.88066196880885,852947.8898311732,835.512726384056,426.56228525443487,403.88066196880885,472.77101938926444,-392.73711886649994,31.18203025061989,84.47853909354541,-1434433.9546204864,-1645.3477846134413,-1450.9911469379897,-999.8341280313841,1569613.5873567376,1757.0326996212243,2257.8313887025697,1813.6027942259468,0.11496320344357468,0.8772733562863523,0.6936690748922094,0.4692964395285106,9.164906926675588,9.164906926675588,9.164906926675588,9.164906926675588,9.164906926675588,0.8364711879249414,2.0,2.0,0.0009765625,0.0,1.0,0.0,0.0
49.0,0.0,9.638435913990387,797.0,437.2063461813974,12.26820604267093,9.213559024116332,6.227950875925927,5.410507771788298,12.26820604267093,9.213559024116332,6.227950875925927,5.410507771788298,-3.9924878216868867,-2.1716418270171336,-1.0280964220495743,0.03167815964939625,-9.952124124769888,-57.17760075641905,-23.431195934778643,-32.633280198838904,128.1875062894478,72.23441963966191,78.33891448347322,35.75144479944749,5.025579004571116,1.6316898613733914,3.502678293214596,-0.2916782747794536,9.638435913990387,9.638435913990387,9.638435913990387,9.638435913990387,9.638435913990387,3.451354937273006,11.0,64.0,0.00390625,0.0,1.0,0.0,0.0
58.0,0.017241379310344827,9.769265004232583,962.0,114.54771738410511,759.3206046972613,122.77083308685266,20.263187443030414,3.5743578875426527,759.3206046972613,122.77083308685266,20.263187443030414,3.5743578875426527,-201.2909207931458,-25.258435631142262,1.014155003200338,-0.8134396484667348,-297.9045121735017,-1042.2645655232782,-125.44242099227664,-2.7912791075950625,15509.638328489698,1284.8543180386355,432.5379912806016,24.00637079065073,11.506834774930216,4.874895369105302,10.601321076541888,5.145071809644621,9.774874818230373,9.774874818230373,9.774874818230373,9.774874818230373,9.774874818230373,0.9809470132751208,2.0,64.0,0.0009765625,0.0,1.0,0.0,0.0
29.0,0.0,9.285402218862183,624.0,252.00388862502646,6399.135026788811,4045.943321146688,3271.8925653873143,2887.230616163474,6399.135026788811,4045.943321146688,3271.8925653873143,2887.230616163474,567.1108964242453,-43.79067712267744,-7.885118925734966,-179.6645608444474,-13684.989776496786,-10066.007433649267,-7554.473096702201,-6479.275780969192,15743.68527729135,11268.34407035649,9212.381446870919,8587.844528642103,-0.014114932483388545,0.1505665467903916,0.18759147906250848,0.23449867335240507,9.285402218862183,9.285402218862183,9.285402218862183,9.285402218862183,9.285402218862183,1.3140543567686056,6.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
41.0,0.024390243902439025,9.38370429247408,668.0,321.4450802778882,4.55902741681992,2.706411127657694,1.2225634876327782,1.1970196203401389,4.55902741681992,2.706411127657694,1.2225634876327782,1.1970196203401389,-0.9866850390591075,-0.7298741296298776,0.028484847374724204,0.0526106837755587,-8.181685683253697,-4.927389163366376,-3.5967404209196348,-3.5908471849980983,12.315865237768465,7.75689236147153,3.979835026864086,3.5930780801052395,0.6445532680095702,0.846379600499287,-0.10101762291573704,-0.10341215607951464,9.38370429247408,9.38370429247408,9.38370429247408,9.38370429247408,9.38370429247408,1.0,2.0,1.0,0.03125,0.0,1.0,0.0,0.0
41.0,0.024390243902439025,9.577428828035869,764.0,324.12390288287486,4.997109771241515,2.4534462792433107,1.2406533462654878,1.1867467906586795,4.997109771241515,2.4534462792433107,1.2406533462654878,1.1867467906586795,0.08678191519728691,-0.11995738671290258,0.0853563505269868,-0.06671486634940246,-10.045643250817092,-5.672276181275098,-3.5082844129302506,-4.550665050189415,10.40871158217997,6.579259825064609,3.7760829400013467,5.155987903780001,0.023957633954520923,0.03578952262023738,-0.03762980989592933,0.12170316457885935,9.577428828035869,9.577428828035869,9.577428828035869,9.577428828035869,9.577428828035869,0.9998764137292393,2.0,0.03125,0.0009765625,0.0,1.0,0.0,0.0
11.0,0.0,9.634811050171855,795.0,63.10442637814696,2.581245528118052,1.446226679453746,1.353893170545402,1.2325920572345797,2.581245528118052,1.446226679453746,1.353893170545402,1.2325920572345797,-1.3836427898221504,-0.10454190375866192,-0.22047099007994328,-0.013084726114753774,-2.6744959384855647,-4.233273632710955,-3.0888900605942693,-3.6248382070811793,7.867533736803782,7.421495015128586,7.178790049017027,6.47379090630707,1.3568809829463666,0.9038286847318223,1.4281839487413022,1.4229689018954035,9.634811050171855,9.634811050171855,9.634811050171855,9.634811050171855,9.634811050171855,2.6481692319379424,11.0,32.0,0.03125,0.0,1.0,0.0,0.0
11.0,0.0,9.64925617751736,803.0,62.97670922904384,2.772200758716105,1.5378481007620495,1.3285178918215752,1.2627278711177612,2.772200758716105,1.5378481007620495,1.3285178918215752,1.2627278711177612,-1.0867719858645515,-0.22845949637213225,-0.08105374033032806,-0.2705980336481014,-2.6164663173500387,-4.427709056781731,-3.356088330099969,-3.3838695095530684,7.987164168178269,8.756817760282186,17.317272163703137,6.20757571128818,1.2645687717581275,1.494231750417355,6.747723720229253,1.1939357636170238,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,2.5953506481802546,11.0,32.0,0.03125,0.0,1.0,0.0,0.0
116.0,0.9655172413793104,9.049848549450575,530.0,42.98086386916719,0.9742106948227712,0.9573028651547366,0.9236853248058045,0.8631797444433733,0.9742106948227712,0.9573028651547366,0.9236853248058045,0.8631797444433733,-0.016611743129839016,-0.024804929244889872,-0.0466784140376109,-0.03792804229925077,-2.012167099127777,-1.9685913924546368,-2.146949335229895,-2.1726343302046622,2.338537222451667,2.142889687754221,2.441752672104078,2.3711391574718435,0.1574836356044229,0.050351051945588726,0.15453395753334717,0.012148004094799032,9.049848549450575,9.049848549450575,9.049848549450575,9.049848549450575,9.049848549450575,1.1837389163739147,3.0,64.0,0.00390625,0.0,1.0,0.0,0.0
43.0,0.09302325581395349,9.296916206879262,629.0,14.553449731390803,1.2128479120772298,1.0522631261803725,1.003758401226026,0.96189866983999,1.2128479120772298,1.0522631261803725,1.003758401226026,0.96189866983999,-0.16845577626537214,-0.12136294686284135,-0.12559066300682833,-0.01231580881134933,-2.312052794118761,-1.949990396140111,-1.9145900709607975,-2.4332781494232822,3.0478281921015795,2.356607246075573,2.591255169043009,2.5635193366592475,0.3113892646195491,0.16950505796666496,0.2855174705933435,0.012473940464742341,9.296916206879262,9.296916206879262,9.296916206879262,9.296916206879262,9.296916206879262,0.9990352922979928,2.0,64.0,0.03125,0.0,1.0,0.0,0.0
43.0,0.18604651162790697,9.64925617751736,803.0,15.967488058867978,1.3212041337752842,1.073757384837672,1.0005790772552785,0.9727879332761582,1.3212041337752842,1.073757384837672,1.0005790772552785,0.9727879332761582,-0.14362822881058102,-0.004393022418093947,-0.0325826277552268,-0.07212029263494076,-2.587059030426117,-2.2460853849352937,-2.1164356334381615,-2.1284322439509946,2.6876740852063725,2.5310383936613885,2.990139419762932,3.030703618297401,0.18025491286911452,0.11152388483224593,0.34631392293358343,0.26828027654576114,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,9.64925617751736,0.9999899316808752,2.0,32.0,0.03125,0.0,1.0,0.0,0.0
55.0,0.6727272727272727,9.836050355058168,914.0,73.87715920789684,1614.5744346046415,1137.214102323858,271.2119739881622,190.77804783587058,1614.5744346046415,1137.214102323858,271.2119739881622,190.77804783587058,-237.4570718448471,-0.22571017510132985,-7.676335839981254,-28.296287546150605,-2784.4425166278706,-3465.093983085224,-813.615791852437,-418.06318817365917,5088.665135465344,4471.1585039095025,818.74048905215,813.29576578613,0.6759810542110842,0.3795548685783355,0.19317747875978003,0.7385479066853525,9.836050355058168,9.836050355058168,9.836050355058168,9.836050355058168,9.836050355058168,1.72962212169648,7.0,1.0,0.0009765625,0.0,1.0,0.0,0.0
66.0,0.16666666666666666,9.344295907915894,650.0,250.84460388373236,441.95902632834327,421.57328800941457,73.01074515200911,56.86130927615695,441.95902632834327,421.57328800941457,73.01074515200911,56.86130927615695,-137.83481015708867,56.020560082591324,3.1097915668347853,-23.254987360412642,-435.1988372519691,-588.0648000275231,-156.3479785281547,-90.6166482240345,1615.1763159230366,1595.5938514509078,174.51150863873065,123.28565061518265,0.9860403370465615,0.7083946324543879,-0.10983898319270437,0.7462977000639789,9.344295907915894,9.344295907915894,9.344295907915894,9.344295907915894,9.344295907915894,0.6231528558053778,2.0,0.0009765625,0.0009765625,0.0,1.0,0.0,0.0
117.0,0.017094017094017096,9.11113567023464,553.0,52.920275119204454,34.37274730853949,2.735411109048584,0.6249217278270933,0.603177630791442,34.37274730853949,2.735411109048584,0.6249217278270933,0.603177630791442,-17.942305448653613,-1.2794348033675578,-0.009787588517828894,0.0003767377332235483,-61.94470549222074,-2.836933757639123,-1.4263088216841306,-1.6596930195519781,88.05168148217365,6.081299362267316,1.5831113338013987,1.7738297980195423,0.6217787130133139,1.403523754363067,0.10736381749583085,-0.03732694342900608,9.11113567023464,9.11113567023464,9.11113567023464,9.11113567023464,9.11113567023464,0.9985252366843854,2.0,0.5,0.0009765625,0.0,1.0,0.0,0.0
117.0,0.017094017094017096,9.871905237659172,937.0,52.21320432468721,35.541500250006166,2.6755625930949343,0.6173240422989384,0.585683344008787,35.541500250006166,2.6755625930949343,0.6173240422989384,0.585683344008787,-20.114472212191238,-1.0609399159978332,-0.021866957194766234,0.008216843473823988,-64.12771545976344,-3.518838265869424,-1.4259074280429473,-1.4381053156110275,86.00294177242459,6.536876039867009,1.465022396851634,1.5670143158787515,0.5035940290452584,1.2153322120436458,0.12996151823811006,0.04984794617168385,9.871905237659172,9.871905237659172,9.871905237659172,9.871905237659172,9.871905237659172,0.9996376399473077,2.0,64.0,0.0009765625,0.0,1.0,0.0,0.0
